user_id,edad,sexo,estado,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,num_no_procesadas,saldo,num_transacciones,categoria,categoria_salud,cluster_dominante,cluster_label_dominante,num_clusters_distintos,seg_0,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,seg_10,seg_11,seg_12,seg_13,seg_14,hc_cluster
USR-11146,38.0,H,Otros,Licenciatura,Empleado,16500.0,954.0,1,1,App,519.0,18.0,app_huawei,7.0,0,0,es_MX,0,2.0,0,0.0,79652.18,37.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-11147,41.0,M,Ciudad de México,Preparatoria,Desempleado,26500.0,745.0,0,0,Fan Shop,553.0,120.0,app_android,7.0,0,0,es_MX,1,1.0,0,0.0,26479.44,12.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-11148,22.0,M,Nuevo León,Secundaria,Empleado,34000.0,247.0,0,1,App,490.0,170.0,app_android,7.0,0,0,es_MX,1,1.0,0,0.0,-7307.27,10.0,Solo Débito,Sin Información,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-11149,30.0,M,Veracruz,Secundaria,Empleado,13500.0,1243.0,1,1,App,500.0,1.0,app_android,10.0,1,0,es_MX,0,2.0,0,0.0,128390.36000000002,67.0,Débito + Crédito,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-11150,22.0,H,Nuevo León,Licenciatura,Empleado,14000.0,1097.0,1,0,App,761.0,0.0,app_ios,7.0,0,0,es_MX,0,1.0,0,0.0,45092.2,73.0,Solo Débito,Sin Información,5,Créditos personales y diferimientos,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
USR-11151,39.0,M,Jalisco,Preparatoria,Empleado,35500.0,440.0,1,0,App,749.0,4.0,app_huawei,8.0,0,0,es_MX,1,4.0,0,5.0,-74363.98000000001,65.0,Usuario Integral,Bajo Endeudamiento,12,Solicitud de atención con asesor,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
USR-11152,49.0,M,Guanajuato,Licenciatura,Empleado,14000.0,202.0,0,0,App,689.0,62.0,app_huawei,4.0,0,1,es_MX,1,2.0,1,0.0,-20687.98,8.0,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11153,33.0,M,Guanajuato,Preparatoria,Empleado,14500.0,799.0,0,0,App,436.0,14.0,app_android,6.0,0,0,es_MX,0,1.0,0,1.0,-45035.13,27.0,Solo Débito,Sin Información,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
USR-11154,19.0,M,Querétaro,Preparatoria,Empleado,20500.0,647.0,1,0,App,780.0,2.0,app_ios,8.0,0,0,es_MX,0,3.0,0,3.0,-80008.31999999998,87.0,Débito + Crédito,Endeudamiento Medio,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11155,60.0,SE,Nuevo León,Posgrado,Independiente,77000.0,794.0,1,0,App,742.0,16.0,app_ios,9.0,0,0,es_MX,1,3.0,0,1.0,72230.22,34.0,Débito + Crédito,Bajo Endeudamiento,10,Verificación de tarjeta para Apple Pay,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
USR-11156,43.0,H,Ciudad de México,Licenciatura,Desempleado,12000.0,870.0,0,0,Fan Shop,699.0,151.0,app_android,7.0,0,0,es_MX,0,1.0,0,0.0,3598.2800000000007,6.0,Solo Débito,Sin Información,2,Créditos personales y diferimientos,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-11157,29.0,H,Jalisco,Secundaria,Empleado,18500.0,1081.0,0,0,Fan Shop,825.0,1.0,app_huawei,8.0,0,1,es_MX,1,2.0,0,2.0,52740.82000000001,67.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
USR-11158,31.0,M,Jalisco,Preparatoria,Empresario,25500.0,1679.0,1,0,App,502.0,0.0,app_android,8.0,1,0,es_MX,1,2.0,0,2.0,-110601.81,84.0,Débito + Crédito,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11159,26.0,H,Ciudad de México,Preparatoria,Independiente,11000.0,105.0,1,0,App,486.0,1.0,app_ios,10.0,0,1,en_US,0,1.0,0,1.0,-94329.16,72.0,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-11160,58.0,H,Nuevo León,Licenciatura,Empleado,54000.0,975.0,0,0,App,598.0,4.0,app_android,9.0,0,0,es_MX,0,2.0,0,1.0,97685.56,48.0,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11161,44.0,M,Ciudad de México,Preparatoria,Empleado,23500.0,1555.0,0,0,App,583.0,5.0,app_android,4.0,0,0,es_MX,0,1.0,0,3.0,4027.1500000000015,29.0,Solo Débito,Sin Información,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-11162,26.0,H,Nuevo León,Licenciatura,Desempleado,25500.0,810.0,0,0,App,576.0,106.0,app_huawei,6.0,0,0,es_MX,0,1.0,0,0.0,12329.29,6.0,Solo Débito,Sin Información,0,Créditos personales y diferimientos,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-11163,38.0,H,Coahuila,Licenciatura,Empleado,13500.0,839.0,0,0,App,351.0,24.0,app_huawei,5.0,0,0,es_MX,0,1.0,0,7.0,-185282.34,60.0,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-11164,46.0,M,Ciudad de México,Licenciatura,Empleado,29500.0,263.0,0,1,Fan Shop,711.0,4.0,app_ios,8.0,0,0,es_MX,0,4.0,0,2.0,-3223.7699999999895,60.0,Débito + Crédito,Bajo Endeudamiento,0,Problemas técnicos y operacionales en transacciones,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-11165,32.0,H,Nuevo León,Posgrado,Empleado,24500.0,1716.0,0,1,Fan Shop,420.0,15.0,app_android,5.0,0,1,es_MX,0,1.0,0,4.0,-58038.73,61.0,Solo Débito,Sin Información,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
USR-11166,32.0,M,Yucatán,Licenciatura,Empleado,30500.0,337.0,0,1,App,508.0,12.0,app_huawei,7.0,0,0,es_MX,0,4.0,0,1.0,-62409.53,62.0,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-11167,57.0,M,Estado de México,Preparatoria,Empleado,34500.0,1633.0,0,1,App,630.0,163.0,app_ios,7.0,0,0,es_MX,0,0.0,0,0.0,14811.73,9.0,Desconocido,Desconocido,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-11168,47.0,H,Ciudad de México,Posgrado,Empresario,23000.0,372.0,0,0,Fan Shop,755.0,9.0,app_android,6.0,0,0,es_MX,0,3.0,0,0.0,-150070.77000000002,99.0,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11169,27.0,H,Coahuila,Licenciatura,Empleado,27000.0,1346.0,0,1,App,638.0,2.0,app_android,9.0,1,0,es_MX,0,2.0,0,2.0,-54067.969999999994,61.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-11170,28.0,H,Ciudad de México,Secundaria,Empleado,38000.0,776.0,0,1,Fan Shop,760.0,4.0,app_ios,8.0,0,1,es_MX,0,3.0,0,1.0,91203.89,30.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
USR-11171,33.0,H,Nuevo León,Preparatoria,Independiente,64000.0,1657.0,1,0,Fan Shop,748.0,7.0,app_ios,7.0,0,0,en_US,1,3.0,0,1.0,158412.43,62.0,Débito + Crédito,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
USR-11172,22.0,H,Baja California,Licenciatura,Empleado,21500.0,1818.0,1,0,Fan Shop,519.0,3.0,app_ios,7.0,0,0,es_MX,0,2.0,0,5.0,-67097.19,57.0,Débito + Crédito,Endeudamiento Medio,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-11173,28.0,M,Nuevo León,Preparatoria,Independiente,29000.0,502.0,1,0,App,650.0,2.0,app_ios,9.0,0,0,es_MX,1,2.0,1,1.0,-41935.03999999999,56.0,Débito + Crédito,Endeudamiento Medio,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-11174,28.0,M,Jalisco,Preparatoria,Empleado,35000.0,756.0,0,1,App,715.0,19.0,app_ios,7.0,0,0,es_MX,1,3.0,0,2.0,73798.61,41.0,Débito + Crédito,Bajo Endeudamiento,3,Cotización de crédito automotriz,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
USR-11175,35.0,M,Ciudad de México,Preparatoria,Independiente,72000.0,223.0,0,0,App,728.0,4.0,app_ios,8.0,0,1,es_MX,0,4.0,0,3.0,-815212.99,98.0,Solo Débito,Capacidad de Endeudamiento,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-11176,34.0,M,Estado de México,Posgrado,Empleado,65000.0,562.0,1,0,Fan Shop,771.0,14.0,app_android,10.0,0,1,es_MX,1,3.0,0,1.0,17210.679999999993,46.0,Débito + Seguro,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11177,25.0,H,Sonora,Preparatoria,Independiente,9500.0,1787.0,0,0,App,422.0,23.0,app_ios,7.0,0,0,es_MX,0,2.0,0,6.0,30251.949999999997,56.0,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-11178,49.0,H,Sonora,Posgrado,Empleado,54000.0,1788.0,0,1,App,678.0,8.0,app_android,9.0,0,1,es_MX,0,4.0,0,2.0,237788.34,48.0,Usuario Integral,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
USR-11179,34.0,M,Ciudad de México,Licenciatura,Empleado,29000.0,813.0,1,1,App,788.0,15.0,app_ios,7.0,0,1,es_MX,1,3.0,0,1.0,259599.44,57.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
USR-11180,47.0,H,Coahuila,Licenciatura,Empleado,42000.0,321.0,1,1,App,802.0,13.0,app_android,8.0,0,0,es_MX,1,3.0,0,2.0,210922.68,45.0,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-11181,28.0,M,Chihuahua,Secundaria,Empleado,9500.0,213.0,1,0,App,450.0,2.0,app_ios,9.0,0,0,es_MX,1,2.0,0,2.0,-41268.35,62.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
USR-11182,21.0,M,Chihuahua,Preparatoria,Estudiante,19000.0,259.0,1,0,App,633.0,1.0,app_android,10.0,0,1,es_MX,0,2.0,0,3.0,-40977.149999999994,89.0,Débito + Crédito,Bajo Endeudamiento,2,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-11183,28.0,H,Guanajuato,Preparatoria,Empresario,76000.0,1454.0,1,0,App,524.0,9.0,app_ios,10.0,0,0,es_MX,0,3.0,0,0.0,-120013.34000000004,70.0,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-11184,25.0,M,Jalisco,Preparatoria,Empleado,18000.0,1341.0,0,0,App,311.0,17.0,app_android,3.0,0,0,es_MX,1,1.0,0,9.0,-47912.48000000001,48.0,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-11185,31.0,M,Otros,Licenciatura,Independiente,36500.0,483.0,1,0,Fan Shop,805.0,3.0,app_android,10.0,0,1,es_MX,0,4.0,0,2.0,197270.95,58.0,Usuario Integral,Bajo Endeudamiento,6,Cancelación de tarjeta de crédito,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
USR-11186,35.0,H,Sonora,Secundaria,Empresario,68000.0,873.0,0,0,App,533.0,12.0,app_android,10.0,0,0,es_MX,0,3.0,0,2.0,-133827.33000000002,78.0,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-11187,46.0,H,Veracruz,Licenciatura,Empresario,64000.0,828.0,0,0,Fan Shop,579.0,12.0,app_android,7.0,0,0,es_MX,1,3.0,0,4.0,-179995.01,94.0,Solo Débito,Capacidad de Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11188,40.0,H,Nuevo León,Licenciatura,Empleado,36000.0,963.0,0,1,App,695.0,13.0,app_ios,9.0,0,0,es_MX,0,3.0,0,1.0,49295.66,53.0,Débito + Crédito,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-11189,52.0,H,Tamaulipas,Licenciatura,Desempleado,33000.0,1591.0,1,0,App,525.0,68.0,app_huawei,6.0,0,0,es_MX,1,1.0,0,2.0,49333.08,15.0,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11190,26.0,M,Nuevo León,Preparatoria,Independiente,17500.0,1309.0,0,0,Fan Shop,458.0,13.0,app_android,4.0,0,0,es_MX,0,1.0,0,8.0,-64970.97,43.0,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-11191,32.0,M,Jalisco,Posgrado,Empleado,17500.0,171.0,1,0,Fan Shop,627.0,2.0,app_ios,8.0,0,0,es_MX,0,2.0,0,4.0,-56234.880000000005,82.0,Débito + Crédito,Bajo Endeudamiento,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
USR-11192,37.0,M,Ciudad de México,Preparatoria,Empleado,25500.0,202.0,1,1,App,578.0,4.0,app_ios,9.0,0,0,es_MX,1,1.0,0,0.0,40241.259999999995,63.0,Otros,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11193,60.0,M,Baja California,Licenciatura,Empleado,67000.0,92.0,0,0,App,781.0,17.0,app_ios,10.0,1,0,es_MX,1,2.0,0,2.0,35259.40999999999,36.0,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-11194,34.0,H,Sonora,Licenciatura,Empleado,51000.0,696.0,0,0,Fan Shop,660.0,10.0,app_huawei,10.0,1,0,es_MX,1,3.0,0,0.0,360244.4,69.0,Débito + Crédito,Bajo Endeudamiento,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
USR-11195,39.0,H,Estado de México,Licenciatura,Independiente,40500.0,1227.0,1,0,App,716.0,4.0,app_android,7.0,0,1,es_MX,1,3.0,0,4.0,195428.13,61.0,Débito + Seguro,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
USR-11196,26.0,M,Estado de México,Licenciatura,Independiente,8000.0,334.0,1,0,Fan Shop,717.0,3.0,app_android,8.0,0,1,es_MX,1,2.0,0,2.0,-65715.42,95.0,Débito + Crédito,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11197,30.0,M,Nuevo León,Licenciatura,Empleado,23500.0,1766.0,0,1,App,484.0,12.0,app_huawei,7.0,0,0,en_US,1,3.0,0,0.0,-1926.3999999999944,44.0,Débito + Crédito,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-11198,42.0,M,Jalisco,Licenciatura,Empleado,48000.0,563.0,0,0,App,748.0,7.0,app_android,10.0,0,0,es_MX,1,2.0,0,0.0,75503.09,51.0,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-11199,28.0,M,Nuevo León,Licenciatura,Independiente,51000.0,953.0,1,0,App,775.0,14.0,app_ios,7.0,0,0,es_MX,0,3.0,0,1.0,-134514.63999999998,46.0,Solo Débito,Sin Información,0,Cotización de crédito automotriz,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
USR-11200,39.0,M,Tamaulipas,Secundaria,Empresario,64000.0,200.0,0,0,App,671.0,1.0,app_huawei,7.0,0,1,es_MX,0,3.0,1,3.0,-114103.53000000004,62.0,Solo Débito,Sin Información,3,Cotización de crédito automotriz,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
USR-11201,21.0,M,Nuevo León,Preparatoria,Empleado,23500.0,1369.0,1,0,App,492.0,2.0,app_android,10.0,0,0,es_MX,0,2.0,0,0.0,-41211.09999999999,80.0,Débito + Crédito,Bajo Endeudamiento,6,Consulta y gestión de estado de cuenta,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
USR-11202,32.0,M,Chihuahua,Licenciatura,Empleado,55500.0,688.0,1,1,App,823.0,1.0,app_ios,7.0,0,0,es_MX,0,4.0,0,0.0,75152.98999999999,65.0,Usuario Integral,Bajo Endeudamiento,4,Información sobre Hey Banco,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
USR-11203,30.0,H,Otros,Posgrado,Empleado,13000.0,127.0,0,0,Fan Shop,454.0,20.0,app_ios,6.0,0,0,es_MX,0,3.0,0,1.0,-1820.1800000000003,30.0,Débito + Crédito,Endeudamiento Alto,6,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-11204,37.0,M,Nuevo León,Preparatoria,Independiente,8500.0,161.0,0,0,App,485.0,12.0,app_android,7.0,0,0,es_MX,0,1.0,1,2.0,53668.49,32.0,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-11205,38.0,M,Ciudad de México,Licenciatura,Independiente,21000.0,1143.0,1,0,Fan Shop,840.0,0.0,app_ios,7.0,0,0,es_MX,1,3.0,0,5.0,-102631.4,56.0,Débito + Crédito,Bajo Endeudamiento,0,Solicitar número de atención al cliente,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-11206,29.0,H,Estado de México,Licenciatura,Independiente,18000.0,1662.0,1,0,App,587.0,2.0,app_ios,10.0,0,0,es_MX,1,2.0,0,3.0,-35936.09,86.0,Débito + Crédito,Bajo Endeudamiento,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-11207,52.0,H,Nuevo León,Licenciatura,Empleado,34500.0,1245.0,0,1,App,681.0,12.0,app_ios,10.0,0,0,es_MX,0,2.0,0,3.0,76757.6,56.0,Débito + Crédito,Endeudamiento Medio,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-11208,31.0,H,Baja California,Preparatoria,Independiente,10000.0,1712.0,0,0,App,552.0,2.0,app_ios,8.0,0,1,es_MX,0,2.0,0,4.0,-10547.39,63.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-11209,36.0,H,Otros,Licenciatura,Empleado,12000.0,862.0,1,1,App,723.0,12.0,app_ios,9.0,0,0,es_MX,0,1.0,0,1.0,-34169.7,45.0,Otros,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-11210,55.0,M,Jalisco,Preparatoria,Estudiante,6500.0,1106.0,0,0,App,699.0,133.0,app_ios,7.0,0,0,es_MX,0,1.0,0,1.0,-21040.87,12.0,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-11211,39.0,H,Jalisco,Licenciatura,Empleado,39000.0,1108.0,1,0,App,794.0,3.0,app_android,10.0,0,0,en_US,1,4.0,0,2.0,39570.36000000005,55.0,Usuario Integral,Capacidad de Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11212,22.0,H,Puebla,Licenciatura,Empleado,11000.0,1326.0,1,1,Fan Shop,638.0,0.0,app_android,10.0,0,0,es_MX,0,3.0,0,4.0,-73777.03,94.0,Débito + Crédito,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-11213,41.0,H,Guanajuato,Licenciatura,Desempleado,32000.0,214.0,0,0,App,534.0,123.0,app_android,5.0,0,0,es_MX,0,0.0,0,0.0,13497.47,13.0,Desconocido,Desconocido,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-11214,53.0,H,Nuevo León,Secundaria,Independiente,46000.0,1769.0,0,0,App,668.0,9.0,app_android,9.0,0,0,es_MX,0,3.0,0,1.0,-157771.38,49.0,Solo Débito,Sin Información,10,Verificación de tarjeta para Apple Pay,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
USR-11215,56.0,M,Tamaulipas,Preparatoria,Desempleado,9000.0,689.0,0,0,App,433.0,62.0,app_ios,5.0,0,0,es_MX,1,0.0,0,0.0,-33555.49,7.0,Desconocido,Desconocido,3,Cotización de crédito automotriz,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
USR-11216,30.0,H,Veracruz,Preparatoria,Empleado,75000.0,1008.0,1,0,App,814.0,18.0,app_ios,9.0,0,0,es_MX,0,4.0,0,1.0,320759.01,40.0,Débito + Crédito,Capacidad de Endeudamiento,8,Token incorrecto o inválido,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
USR-11217,29.0,M,Ciudad de México,Preparatoria,Empleado,32500.0,1790.0,1,0,App,660.0,3.0,app_android,10.0,0,0,es_MX,0,3.0,0,1.0,476577.86,86.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
USR-11218,47.0,H,Ciudad de México,Licenciatura,Empresario,16500.0,1757.0,0,0,App,311.0,7.0,app_ios,4.0,0,0,es_MX,0,2.0,0,5.0,-93550.54,64.0,Solo Débito,Sin Información,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-11219,43.0,M,Ciudad de México,Licenciatura,Empleado,58000.0,473.0,1,0,App,621.0,8.0,app_android,9.0,0,0,es_MX,0,2.0,0,2.0,184749.24,42.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
USR-11220,25.0,H,Guanajuato,Licenciatura,Empleado,20500.0,1618.0,0,0,Fan Shop,672.0,3.0,app_ios,10.0,0,0,es_MX,0,2.0,0,4.0,13101.560000000003,63.0,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-11221,26.0,H,Coahuila,Licenciatura,Empleado,30000.0,1310.0,1,1,Fan Shop,509.0,1.0,app_android,6.0,0,0,es_MX,0,3.0,0,2.0,-25530.39,48.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-11222,37.0,M,Jalisco,Licenciatura,Empleado,27500.0,1770.0,0,1,App,684.0,10.0,app_android,8.0,1,0,es_MX,0,2.0,0,0.0,-3623.740000000005,31.0,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11223,60.0,M,Baja California,Licenciatura,Empleado,63000.0,1465.0,1,0,App,588.0,15.0,app_android,7.0,0,1,es_MX,0,4.0,0,3.0,115011.53000000004,66.0,Débito + Seguro,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-11224,34.0,M,Jalisco,Secundaria,Empleado,55500.0,631.0,1,1,App,698.0,5.0,app_huawei,10.0,0,1,es_MX,1,2.0,0,1.0,205603.79,64.0,Débito + Seguro,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
USR-11225,40.0,M,Ciudad de México,Licenciatura,Empleado,69000.0,745.0,1,0,App,839.0,3.0,app_huawei,10.0,0,1,es_MX,1,1.0,0,1.0,221371.81,57.0,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
USR-11226,38.0,M,Jalisco,Preparatoria,Empresario,6500.0,1808.0,0,0,App,438.0,8.0,app_android,5.0,0,0,es_MX,0,1.0,0,3.0,-18925.410000000003,56.0,Solo Débito,Sin Información,2,Consulta y gestión de estado de cuenta,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-11227,27.0,M,Nuevo León,Secundaria,Empleado,13500.0,715.0,0,1,Fan Shop,358.0,11.0,app_ios,3.0,0,0,es_MX,1,3.0,1,7.0,1691.9400000000023,52.0,Débito + Crédito,Endeudamiento Alto,6,Consulta sobre cambio de CLABE interbancaria,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
USR-11228,57.0,H,Coahuila,Preparatoria,Independiente,26000.0,963.0,1,0,App,671.0,19.0,app_android,7.0,1,0,es_MX,0,2.0,0,1.0,292457.14,36.0,Débito + Crédito,Bajo Endeudamiento,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
