user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,num_no_procesadas,saldo,num_transacciones,categoria,categoria_salud,cluster_dominante,cluster_label_dominante,num_clusters_distintos,seg_0,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,seg_10,seg_11,seg_12,seg_13,seg_14,cubierto_por_trigger,n_triggers_aplicables,next_best_action,next_best_action_label,next_best_action_message,next_best_action_tipo
USR-14573,49,H,Estado de México,Ecatepec,Posgrado,Empleado,28000,1484,False,True,App,692,0,app_ios,9.0,False,True,es_MX,False,2,False,1.0,-2171.1399999999994,45,Débito + Crédito,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14574,39,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,32000,525,False,True,App,763,6,app_ios,10.0,False,False,es_MX,False,4,False,2.0,73204.64,51,Débito + Crédito,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-14575,47,M,Estado de México,Naucalpan,Preparatoria,Empleado,30000,921,False,True,Fan Shop,684,16,app_android,9.0,False,False,es_MX,False,3,False,2.0,18392.790000000008,63,Usuario Integral,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14576,38,H,Baja California,Mexicali,Posgrado,Independiente,44000,637,False,False,App,798,9,app_ios,7.0,True,True,es_MX,False,2,False,2.0,-166502.96000000002,54,Otros,Capacidad de Endeudamiento,12,Solicitud de atención con asesor,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,1,T4_solicita_escalacion,Cliente pide escalación humana,"👤 Te conectamos directamente con un asesor humano. Sin esperas, sin menús.",experiencia
USR-14577,24,H,Nuevo León,Guadalupe,Licenciatura,Empleado,9000,214,True,False,App,520,2,app_ios,9.0,False,True,es_MX,False,2,False,3.0,-61702.600000000006,77,Solo Débito,Sin Información,0,Solicitar número de atención al cliente,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,T4_solicita_escalacion,Cliente pide escalación humana,"👤 Te conectamos directamente con un asesor humano. Sin esperas, sin menús.",experiencia
USR-14578,29,M,Estado de México,Nezahualcóyotl,Licenciatura,Empresario,8500,1554,False,False,Fan Shop,342,16,app_huawei,4.0,False,True,es_MX,False,3,False,2.0,11195.509999999997,61,Débito + Crédito,Endeudamiento Alto,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,1,T2_stress_credito,Stress crediticio resoluble,💡 Sabemos que cada peso cuenta. Te ofrecemos consolidar tu deuda en un crédito personal con tasa preferente. Calcula tu ahorro mensual.,retencion
USR-14579,39,M,Otros,Tuxtla Gutiérrez,Preparatoria,Empleado,6500,787,False,True,Fan Shop,494,15,app_android,4.0,False,False,es_MX,False,2,False,6.0,-57250.34,26,Otros,Límite Agotado,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,1,T3_friccion_operacional,Fricción operacional,🛠️ Notamos que has tenido transacciones con problemas. Un asesor puede ayudarte a resolverlas en menos de 5 minutos. ¿Te llamamos ahora?,retencion
USR-14580,47,H,Jalisco,Guadalajara,Posgrado,Independiente,40000,761,False,False,App,733,12,app_ios,6.0,False,True,es_MX,False,4,False,2.0,-194259.01,86,Débito + Crédito,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,,,,
USR-14581,26,M,Nuevo León,San Nicolás de los Garza,Preparatoria,Independiente,12000,1269,True,False,Fan Shop,550,3,app_ios,9.0,False,True,es_MX,True,3,False,0.0,-164484.83000000002,82,Débito + Crédito,Bajo Endeudamiento,3,Cotización de crédito automotriz,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-14582,18,H,Querétaro,El Marqués,Preparatoria,Estudiante,8000,1682,True,False,App,460,0,app_ios,9.0,False,True,es_MX,True,2,False,2.0,-33799.70999999998,73,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14583,33,M,Sonora,San Luis Río Colorado,Preparatoria,Empleado,15000,705,False,True,Fan Shop,702,7,app_ios,8.0,False,False,es_MX,False,3,False,1.0,6635.139999999999,35,Débito + Crédito,Bajo Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,1,T5_cross_sell_seguros,Cross-sell de seguros,"🛡️ Como cliente integral, califican para nuestro seguro Hey Protege con 50% de descuento el primer año. Conoce las coberturas en 30 segundos.",cross_sell
USR-14584,29,H,Baja California,Tijuana,Secundaria,Empresario,26000,1340,True,False,App,759,3,app_ios,8.0,False,False,es_MX,False,2,False,2.0,-119303.36,91,Débito + Crédito,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14585,28,M,Nuevo León,San Nicolás de los Garza,Licenciatura,Empleado,15500,250,False,True,App,745,18,app_android,8.0,False,True,es_MX,False,1,False,0.0,30066.630000000005,67,Solo Débito,Sin Información,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,0,,,,
USR-14586,52,M,Yucatán,Valladolid,Preparatoria,Empresario,55000,888,False,False,App,760,4,app_huawei,7.0,False,False,es_MX,False,3,False,1.0,-244362.31,85,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14587,32,H,Puebla,San Andrés Cholula,Preparatoria,Empleado,29500,173,False,True,App,623,3,app_ios,7.0,False,False,es_MX,False,3,False,4.0,-110473.41000000002,93,Débito + Crédito,Endeudamiento Medio,14,Aumentar límite de transferencias,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False,0,,,,
USR-14588,52,H,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Empleado,17500,1319,False,True,App,644,89,app_huawei,4.0,False,False,es_MX,False,0,False,0.0,17005.23,5,,,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0,,,,
USR-14589,32,H,Tamaulipas,Matamoros,Licenciatura,Independiente,74000,286,False,False,Fan Shop,834,16,app_ios,8.0,False,False,es_MX,False,3,False,2.0,298994.4,57,Usuario Integral,Capacidad de Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14590,33,H,Nuevo León,García,Posgrado,Independiente,72000,111,True,False,App,773,8,app_android,8.0,False,False,es_MX,False,3,False,0.0,-3751.420000000013,31,Débito + Crédito,Bajo Endeudamiento,2,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14591,47,H,Puebla,Puebla,Preparatoria,Empleado,19000,1217,True,True,App,574,9,app_android,6.0,False,False,es_MX,False,4,False,2.0,98166.66,41,Débito + Crédito,Capacidad de Endeudamiento,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0,,,,
USR-14592,48,M,Otros,Zacatecas,Preparatoria,Desempleado,34000,1162,False,False,App,435,142,app_android,5.0,False,True,es_MX,False,1,False,1.0,-12292.95,5,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14593,18,H,Tamaulipas,Matamoros,Preparatoria,Empleado,16500,162,True,False,App,549,2,app_ios,7.0,False,False,es_MX,False,1,False,2.0,22593.48999999999,83,Solo Débito,Sin Información,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,1,T6_activacion_apple_pay,Activación Apple Pay,📱 Ya casi tienes tu tarjeta Hey en Apple Pay. Termina la activación con estos 3 pasos. Te guiamos.,engagement
USR-14594,32,H,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Empleado,38000,692,True,True,App,702,1,app_huawei,8.0,False,False,es_MX,False,4,False,1.0,35560.36,49,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14595,30,M,Nuevo León,San Pedro Garza García,Preparatoria,Independiente,77000,104,True,False,App,795,3,app_android,7.0,False,False,es_MX,False,2,False,1.0,120102.96999999996,56,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14596,33,M,Nuevo León,García,Secundaria,Empleado,26000,1793,True,True,App,738,6,app_huawei,8.0,False,True,es_MX,False,4,False,1.0,12731.520000000004,46,Usuario Integral,Bajo Endeudamiento,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,1,T6_activacion_apple_pay,Activación Apple Pay,📱 Ya casi tienes tu tarjeta Hey en Apple Pay. Termina la activación con estos 3 pasos. Te guiamos.,engagement
USR-14597,18,M,Guanajuato,Celaya,Secundaria,Empleado,28500,651,True,True,App,716,3,app_android,9.0,False,False,es_MX,False,3,False,2.0,-58910.65000000001,70,Débito + Crédito,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-14598,59,H,Chihuahua,Delicias,Licenciatura,Empleado,64000,1811,True,False,App,590,3,app_huawei,7.0,False,False,es_MX,True,3,False,1.0,-64707.30000000002,38,Débito + Crédito,Bajo Endeudamiento,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,1,T6_activacion_apple_pay,Activación Apple Pay,📱 Ya casi tienes tu tarjeta Hey en Apple Pay. Termina la activación con estos 3 pasos. Te guiamos.,engagement
USR-14599,40,H,Querétaro,El Marqués,Preparatoria,Empleado,38500,1222,False,True,App,770,8,app_android,9.0,False,True,es_MX,False,4,True,3.0,-82133.4,56,Usuario Integral,Capacidad de Endeudamiento,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-14600,36,M,Sonora,Ciudad Obregón,Licenciatura,Empresario,33000,1454,True,False,App,763,8,app_ios,9.0,False,False,es_MX,True,4,False,0.0,310831.49,64,Usuario Integral,Bajo Endeudamiento,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-14601,24,H,Nuevo León,Apodaca,Licenciatura,Empleado,7000,827,True,True,Fan Shop,459,3,app_android,7.0,False,True,es_MX,False,1,False,0.0,-77367.58,66,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-14602,32,M,Jalisco,Puerto Vallarta,Preparatoria,Empleado,49000,123,True,False,App,846,14,app_android,7.0,False,True,es_MX,True,3,False,1.0,87282.66,46,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14603,53,M,Coahuila,Acuña,Licenciatura,Empleado,38000,418,True,True,App,737,14,app_android,8.0,False,False,es_MX,True,3,False,0.0,-1601.3999999999942,33,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14604,39,M,Nuevo León,García,Posgrado,Empleado,37500,1192,True,True,App,776,0,app_ios,9.0,False,False,es_MX,False,2,False,1.0,51556.869999999995,53,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14605,28,M,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,34500,559,False,True,App,683,2,app_android,10.0,False,False,es_MX,True,2,False,1.0,43558.649999999994,48,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14606,45,M,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Independiente,31000,1679,False,False,App,523,38,app_ios,5.0,False,False,es_MX,False,1,False,0.0,-853.9700000000003,9,Otros,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14607,57,M,Nuevo León,García,Licenciatura,Empleado,53000,1130,True,False,Fan Shop,771,16,app_huawei,10.0,False,False,es_MX,True,4,False,2.0,488798.94,67,Usuario Integral,Bajo Endeudamiento,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-14608,35,M,Querétaro,San Juan del Río,Licenciatura,Independiente,59000,939,False,False,App,638,12,app_ios,,False,False,es_MX,True,1,False,1.0,-127591.28999999998,64,Otros,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14609,29,M,Nuevo León,Apodaca,Preparatoria,Independiente,27000,270,True,False,App,506,3,app_android,8.0,False,True,es_MX,False,2,False,1.0,-63685.50000000001,64,Débito + Crédito,Bajo Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,1,T5_cross_sell_seguros,Cross-sell de seguros,"🛡️ Como cliente integral, califican para nuestro seguro Hey Protege con 50% de descuento el primer año. Conoce las coberturas en 30 segundos.",cross_sell
USR-14610,42,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Independiente,49000,865,True,False,App,684,3,app_ios,10.0,False,False,es_MX,True,2,False,2.0,77319.95000000001,76,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14611,44,M,Nuevo León,García,Secundaria,Independiente,17000,157,False,False,App,398,17,app_android,6.0,False,False,es_MX,False,1,False,5.0,61133.13,46,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,1,T3_friccion_operacional,Fricción operacional,🛠️ Notamos que has tenido transacciones con problemas. Un asesor puede ayudarte a resolverlas en menos de 5 minutos. ¿Te llamamos ahora?,retencion
USR-14612,32,M,Otros,Zacatecas,Posgrado,Independiente,40000,372,False,False,App,794,12,app_ios,7.0,False,False,es_MX,False,2,False,0.0,191260.71999999997,44,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14613,31,M,Baja California,Tecate,Preparatoria,Independiente,23500,567,True,False,App,521,2,app_android,9.0,False,False,es_MX,True,2,False,0.0,-100356.14,58,Débito + Crédito,Endeudamiento Medio,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14614,48,M,Otros,La Paz,Licenciatura,Independiente,92000,1057,False,False,App,677,2,app_ios,6.0,False,False,es_MX,True,3,False,5.0,-93048.18,90,Débito + Crédito,Bajo Endeudamiento,0,Consulta y gestión de estado de cuenta,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,0,,,,
USR-14615,19,M,Coahuila,Piedras Negras,Secundaria,Estudiante,7500,1209,True,False,App,777,1,app_ios,9.0,False,True,es_MX,False,2,False,3.0,-30360.74,68,Débito + Crédito,Endeudamiento Medio,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,1,T6_activacion_apple_pay,Activación Apple Pay,📱 Ya casi tienes tu tarjeta Hey en Apple Pay. Termina la activación con estos 3 pasos. Te guiamos.,engagement
USR-14616,41,M,Jalisco,Guadalajara,Preparatoria,Empleado,28500,698,False,True,App,550,11,app_huawei,6.0,True,False,es_MX,False,2,False,0.0,-42899.09999999999,40,Otros,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14617,37,H,Coahuila,Torreón,Secundaria,Independiente,30500,1641,True,False,App,740,5,app_ios,9.0,False,True,es_MX,False,3,False,2.0,144391.28999999998,86,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14618,30,M,Jalisco,Puerto Vallarta,Secundaria,Empleado,19000,1003,True,True,Fan Shop,462,7,app_android,3.0,False,True,es_MX,False,2,False,2.0,14464.309999999998,30,Débito + Crédito,Endeudamiento Alto,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,1,T2_stress_credito,Stress crediticio resoluble,💡 Sabemos que cada peso cuenta. Te ofrecemos consolidar tu deuda en un crédito personal con tasa preferente. Calcula tu ahorro mensual.,retencion
USR-14619,21,H,Ciudad de México,CDMX - Tlalpan,Preparatoria,Estudiante,24000,1293,True,False,App,648,2,app_android,7.0,True,True,en_US,True,2,False,2.0,-31998.930000000008,76,Débito + Crédito,Bajo Endeudamiento,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,1,T7_intercepta_cancelacion,Riesgo cancelación TDC,"💳 Antes de cancelar, déjanos hacerte una oferta exclusiva: anualidad gratis el próximo año + cashback duplicado por 3 meses.",retencion
USR-14620,49,H,Yucatán,Mérida,Licenciatura,Empleado,8000,1163,False,False,App,474,151,app_android,7.0,False,False,es_MX,False,0,False,0.0,-53336.32,12,,,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14621,29,H,Nuevo León,Apodaca,Posgrado,Independiente,51000,449,True,False,App,818,2,app_android,9.0,False,False,es_MX,False,2,False,1.0,251716.11999999997,67,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14622,29,SE,Querétaro,Querétaro,Preparatoria,Empleado,18000,1595,False,False,App,428,10,app_android,4.0,False,False,es_MX,False,1,False,6.0,55388.45,64,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-14623,27,H,Tamaulipas,Ciudad Victoria,Licenciatura,Empleado,20000,1074,True,False,App,493,3,app_ios,7.0,False,False,es_MX,False,2,False,4.0,-45752.11,92,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14624,56,H,Veracruz,Xalapa,Posgrado,Desempleado,29000,1649,False,False,App,486,126,app_android,7.0,False,False,es_MX,False,1,False,0.0,11839.9,12,Solo Débito,Sin Información,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0,,,,
USR-14625,39,H,Tamaulipas,Reynosa,Licenciatura,Independiente,53000,1163,True,False,App,662,8,app_android,9.0,False,False,es_MX,True,1,False,1.0,78542.57,40,Otros,Sin Información,2,Cotización de crédito automotriz,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14626,42,H,Sonora,Ciudad Obregón,Secundaria,Empleado,24500,1184,True,False,App,812,4,app_ios,9.0,False,False,es_MX,False,4,False,1.0,164441.81,86,Usuario Integral,Bajo Endeudamiento,3,Cotización de crédito automotriz,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14627,25,H,Nuevo León,Guadalupe,Preparatoria,Independiente,29500,1757,True,False,App,448,1,app_ios,7.0,False,False,en_US,False,1,False,0.0,-50066.19000000001,56,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-14628,23,M,Sonora,Ciudad Obregón,Posgrado,Empleado,13500,1003,False,False,App,559,0,app_android,7.0,False,True,es_MX,False,2,False,0.0,-22684.710000000006,83,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14629,44,M,Estado de México,Naucalpan,Licenciatura,Empleado,38000,777,False,True,App,510,12,app_android,7.0,False,False,es_MX,False,3,False,2.0,108791.11,59,Débito + Crédito,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14630,47,M,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empleado,13500,1102,False,False,App,553,68,app_android,5.0,False,False,es_MX,False,0,False,0.0,15182.43,6,,,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14631,58,H,Nuevo León,García,Preparatoria,Empresario,66000,387,True,False,App,741,7,app_ios,9.0,False,False,es_MX,False,2,False,1.0,27512.540000000008,30,Débito + Crédito,Capacidad de Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14632,32,H,Nuevo León,San Nicolás de los Garza,Preparatoria,Empleado,26000,9,True,False,App,581,0,app_android,10.0,False,False,es_MX,False,1,False,3.0,-103188.05000000002,86,Otros,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False,0,,,,
USR-14633,27,H,Nuevo León,Guadalupe,Secundaria,Empleado,10500,1697,False,False,App,383,8,app_ios,5.0,False,False,es_MX,True,1,False,2.0,-13031.14,47,Solo Débito,Sin Información,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0,,,,
USR-14634,56,M,Otros,Tuxtla Gutiérrez,Preparatoria,Empleado,25000,1526,False,False,App,635,172,app_huawei,4.0,False,False,es_MX,False,1,False,0.0,32700.36,7,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-14635,44,M,Querétaro,San Juan del Río,Preparatoria,Empresario,30000,959,True,False,App,578,8,app_ios,6.0,False,False,es_MX,False,1,False,4.0,-240700.76,75,Otros,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,1,T3_friccion_operacional,Fricción operacional,🛠️ Notamos que has tenido transacciones con problemas. Un asesor puede ayudarte a resolverlas en menos de 5 minutos. ¿Te llamamos ahora?,retencion
USR-14636,48,H,Estado de México,Naucalpan,Posgrado,Independiente,92000,567,False,False,App,559,12,app_android,6.0,False,False,es_MX,False,4,False,5.0,-228493.94,91,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14637,38,M,Baja California,Tecate,Posgrado,Empresario,97000,600,False,False,App,651,11,app_huawei,6.0,False,False,es_MX,False,3,False,0.0,-132242.08,47,Débito + Crédito,Capacidad de Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14638,43,M,Querétaro,Querétaro,Preparatoria,Desempleado,15000,1474,False,False,Fan Shop,461,152,app_ios,6.0,False,True,es_MX,True,0,False,0.0,19033.9,7,,,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14639,31,H,Otros,Campeche,Preparatoria,Estudiante,18500,876,False,False,App,388,72,app_huawei,5.0,False,True,es_MX,True,1,False,0.0,9571.02,5,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-14640,39,M,Nuevo León,Guadalupe,Licenciatura,Empleado,8500,595,False,True,App,526,3,app_ios,3.0,True,False,es_MX,False,1,False,4.0,-56127.27,40,Otros,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14641,19,H,Ciudad de México,CDMX - Coyoacán,Preparatoria,Empleado,7500,29,True,False,Fan Shop,515,1,app_android,9.0,False,True,es_MX,False,3,False,2.0,-40863.509999999995,55,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14642,33,H,Tamaulipas,Ciudad Victoria,Preparatoria,Empleado,23500,378,False,True,App,718,7,app_ios,10.0,False,True,es_MX,False,2,False,2.0,-23490.78,60,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14643,49,M,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,51000,591,True,True,App,826,16,app_android,9.0,True,False,es_MX,True,4,False,0.0,217379.7,67,Usuario Integral,Bajo Endeudamiento,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14644,54,M,Ciudad de México,CDMX - Cuauhtémoc,Posgrado,Empleado,18500,1201,False,True,App,620,2,app_android,10.0,False,True,es_MX,False,1,False,0.0,36789.69,31,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14645,40,M,Guanajuato,San Miguel de Allende,Licenciatura,Empresario,70000,141,True,False,Fan Shop,583,11,app_android,8.0,True,True,es_MX,False,2,False,0.0,-41121.169999999984,41,Otros,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-14646,31,M,Jalisco,Tlaquepaque,Licenciatura,Empresario,46000,835,False,False,App,564,12,app_android,7.0,False,False,es_MX,False,5,False,3.0,-358685.66000000003,98,Débito + Crédito,Capacidad de Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-14647,42,M,Sonora,Hermosillo,Preparatoria,Empleado,31500,411,True,True,Fan Shop,810,1,app_android,7.0,False,True,es_MX,False,3,False,1.0,358925.32000000007,60,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
